2002,01,01,00.0,01.50,25568.00000,25568.06250,2.333,9,1
2002,01,01,03.0,04.50,25568.12500,25568.18750,2.667,12,1
2002,01,01,06.0,07.50,25568.25000,25568.31250,2.333,9,1
2002,01,01,09.0,10.50,25568.37500,25568.43750,1.333,5,1
2002,01,01,12.0,13.50,25568.50000,25568.56250,1.333,5,1
2002,01,01,15.0,16.50,25568.62500,25568.68750,1.000,4,1
2002,01,01,18.0,19.50,25568.75000,25568.81250,2.667,12,1
2002,01,01,21.0,22.50,25568.87500,25568.93750,1.667,6,1
2002,01,02,00.0,01.50,25569.00000,25569.06250,2.000,7,1
2002,01,02,03.0,04.50,25569.12500,25569.18750,0.667,3,1
2002,01,02,06.0,07.50,25569.25000,25569.31250,1.000,4,1
2002,01,02,09.0,10.50,25569.37500,25569.43750,2.000,7,1
2002,01,02,12.0,13.50,25569.50000,25569.56250,2.667,12,1
2002,01,02,15.0,16.50,25569.62500,25569.68750,2.667,12,1
2002,01,02,18.0,19.50,25569.75000,25569.81250,2.333,9,1
2002,01,02,21.0,22.50,25569.87500,25569.93750,2.000,7,1
2002,01,03,00.0,01.50,25570.00000,25570.06250,1.000,4,1
2002,01,03,03.0,04.50,25570.12500,25570.18750,0.667,3,1
2002,01,03,06.0,07.50,25570.25000,25570.31250,0.667,3,1
2002,01,03,09.0,10.50,25570.37500,25570.43750,0.667,3,1
2002,01,03,12.0,13.50,25570.50000,25570.56250,0.333,2,1
2002,01,03,15.0,16.50,25570.62500,25570.68750,0.667,3,1
2002,01,03,18.0,19.50,25570.75000,25570.81250,0.000,0,1
2002,01,03,21.0,22.50,25570.87500,25570.93750,0.000,0,1
2002,01,04,00.0,01.50,25571.00000,25571.06250,0.667,3,1
2002,01,04,03.0,04.50,25571.12500,25571.18750,1.000,4,1
2002,01,04,06.0,07.50,25571.25000,25571.31250,0.333,2,1
2002,01,04,09.0,10.50,25571.37500,25571.43750,0.667,3,1
2002,01,04,12.0,13.50,25571.50000,25571.56250,0.667,3,1
2002,01,04,15.0,16.50,25571.62500,25571.68750,0.667,3,1
2002,01,04,18.0,19.50,25571.75000,25571.81250,0.667,3,1
2002,01,04,21.0,22.50,25571.87500,25571.93750,0.667,3,1
2002,01,05,00.0,01.50,25572.00000,25572.06250,1.000,4,1
2002,01,05,03.0,04.50,25572.12500,25572.18750,1.333,5,1
2002,01,05,06.0,07.50,25572.25000,25572.31250,0.333,2,1
