2002,1,1,18993,159.0,159.0,4.5,0,208.0,208.0,6.4,0,232.4,232.4,9.7,0,213.0,213.0,8.4,0,368.0,368.0,9.5,0
2002,1,2,18994,159.0,159.0,4.5,0,207.0,207.0,6.4,0,231.3,231.3,9.7,0,207.0,207.0,8.4,0,372.0,372.0,9.5,0
2002,1,3,18995,162.0,162.0,4.5,0,208.0,208.0,6.4,0,220.5,220.5,9.7,0,215.0,215.0,8.4,0,381.0,381.0,9.5,0
2002,1,4,18996,144.0,144.0,4.5,0,191.0,191.0,6.4,0,218.4,218.4,9.7,0,195.0,195.0,8.4,0,368.0,368.0,9.5,0
2002,1,5,18997,148.0,148.0,4.5,0,191.0,191.0,6.4,0,212.4,212.4,9.7,0,200.0,200.0,8.4,0,358.0,358.0,9.5,0
2002,1,6,18998,142.0,142.0,4.5,0,176.0,176.0,6.4,0,196.8,196.8,9.7,0,188.0,188.0,8.4,0,354.0,354.0,9.5,0
2002,1,7,18999,133.0,133.0,4.5,0,173.0,173.0,6.4,0,188.8,188.8,9.7,0,179.0,179.0,8.4,0,347.0,347.0,9.4,0
2002,1,8,19000,131.0,131.0,4.5,0,165.0,165.0,6.4,0,199.3,199.3,9.7,0,171.0,171.0,8.4,0,344.0,344.0,9.4,0
2002,1,9,19001,145.0,145.0,4.5,0,177.0,177.0,6.4,0,228.6,228.6,9.7,0,194.0,194.0,8.3,0,366.0,366.0,9.4,0
2002,1,10,19002,150.0,150.0,4.6,0,191.0,191.0,6.4,0,224.9,224.9,9.7,0,212.0,212.0,8.4,0,384.0,384.0,9.4,0
2002,1,11,19003,161.0,161.0,4.6,0,193.0,193.0,6.4,0,229.1,229.1,9.7,0,220.0,220.0,8.4,0,389.0,389.0,9.4,0
2002,1,12,19004,147.0,147.0,4.6,0,192.0,192.0,6.4,0,233.5,233.5,9.7,0,208.0,208.0,8.4,0,384.0,384.0,9.4,0
2002,1,13,19005,150.0,150.0,4.6,0,198.0,198.0,6.5,0,240.9,240.9,9.7,0,214.0,214.0,8.4,0,383.0,383.0,9.4,0
2002,1,14,19006,147.0,147.0,4.6,0,206.0,206.0,6.5,0,229.2,229.2,9.7,0,223.0,223.0,8.4,0,400.0,400.0,9.4,0
2002,1,15,19007,132.0,132.0,4.6,0,197.0,197.0,6.5,0,218.4,218.4,9.7,0,207.0,207.0,8.4,0,391.0,391.0,9.5,0
2002,1,16,19008,156.0,133.2,22.8,4,190.0,190.0,6.5,0,216.2,216.2,9.7,0,202.0,202.0,8.4,0,375.0,375.0,9.5,0
2002,1,17,19009,147.0,147.0,4.6,0,192.0,192.0,6.5,0,212.0,212.0,9.7,0,199.0,199.0,8.4,0,365.0,365.0,9.5,0
2002,1,18,19010,140.0,140.0,4.6,0,185.0,185.0,6.5,0,210.7,210.7,9.7,0,189.0,189.0,8.4,0,360.0,360.0,9.4,0
