2000,1,1,18262,94.0,94.0,3.5,0,111.0,111.0,4.8,0,130.0,130.0,7.2,0,129.0,129.0,6.2,0,308.0,308.0,6.5,0
2000,1,2,18263,98.0,98.0,3.5,0,113.0,113.0,4.8,0,133.0,133.0,7.2,0,131.0,131.0,6.2,0,306.0,306.0,6.5,0
2000,1,3,18264,97.0,97.0,3.5,0,114.0,114.0,4.8,0,133.2,133.2,7.2,0,133.0,133.0,6.2,0,310.0,310.0,6.5,0
2000,1,4,18265,100.0,100.0,3.5,0,114.0,114.0,4.8,0,134.9,134.9,7.2,0,131.0,131.0,6.2,0,306.0,306.0,6.4,0
2000,1,5,18266,101.0,101.0,3.5,0,116.0,116.0,4.7,0,136.6,136.6,7.1,0,133.0,133.0,6.1,0,312.0,312.0,6.4,0
2000,1,6,18267,104.0,104.0,3.5,0,120.0,120.0,4.7,0,144.9,144.9,7.1,0,136.0,136.0,6.1,0,318.0,318.0,6.4,0
2000,1,7,18268,106.0,106.0,3.5,0,125.0,125.0,4.7,0,149.9,149.9,7.1,0,143.0,143.0,6.1,0,326.0,326.0,6.4,0
2000,1,8,18269,111.0,111.0,3.5,0,129.0,129.0,4.7,0,154.8,154.8,7.1,0,147.0,147.0,6.1,0,329.0,329.0,6.4,0
2000,1,9,18270,114.0,114.0,3.5,0,130.0,130.0,4.7,0,160.7,160.7,7.1,0,149.0,149.0,6.1,0,324.0,324.0,6.4,0
2000,1,10,18271,115.0,115.0,3.5,0,133.0,133.0,4.7,0,163.3,163.3,7.1,0,152.0,152.0,6.1,0,326.0,326.0,6.4,0
2000,1,11,18272,120.0,120.0,3.5,0,143.0,143.0,4.7,0,177.8,177.8,7.1,0,161.0,161.0,6.1,0,330.0,330.0,6.4,0
2000,1,12,18273,123.0,123.0,3.5,0,153.0,153.0,4.7,0,195.9,195.9,7.1,0,173.0,173.0,6.1,0,339.0,339.0,6.4,0
2000,1,13,18274,135.0,135.0,3.5,0,165.0,165.0,4.7,0,202.2,202.2,7.1,0,187.0,187.0,6.1,0,345.0,345.0,6.4,0
2000,1,14,18275,131.0,131.0,3.5,0,168.0,168.0,4.7,0,201.4,201.4,7.1,0,186.0,186.0,6.1,0,344.0,344.0,6.4,0
2000,1,15,18276,135.0,135.0,3.5,0,176.0,176.0,4.8,0,210.9,210.9,7.2,0,198.0,198.0,6.1,0,343.0,343.0,6.4,0
2000,1,16,18277,137.0,137.0,3.5,0,180.0,180.0,4.8,0,207.9,207.9,7.2,0,201.0,201.0,6.2,0,342.0,342.0,6.4,0
2000,1,17,18278,137.0,137.0,3.6,0,178.0,178.0,4.8,0,196.6,196.6,7.2,0,194.0,194.0,6.2,0,346.0,346.0,6.4,0
2000,1,18,18279,127.0,127.0,3.6,0,165.0,165.0,4.8,0,194.8,194.8,7.2,0,174.0,174.0,6.2,0,333.0,333.0,6.4,0
2000,1,19,18280,129.0,129.0,3.6,0,164.0,164.0,4.8,0,178.7,178.7,7.2,0,171.0,171.0,6.2,0,334.0,334.0,6.4,0
2000,1,20,18281,112.0,112.0,3.6,0,149.0,149.0,4.8,0,170.8,170.8,7.2,0,158.0,158.0,6.2,0,325.0,325.0,6.4,0
2000,1,21,18282,113.0,113.0,3.6,0,144.0,144.0,4.8,0,159.4,159.4,7.2,0,160.0,160.0,6.2,0,338.0,338.0,6.4,0
2000,1,22,18283,104.0,104.0,3.6,0,132.0,132.0,4.8,0,150.6,150.6,7.2,0,147.0,147.0,6.2,0,325.0,325.0,6.4,0
2000,1,23,18284,99.0,99.0,3.5,0,124.0,124.0,4.8,0,140.6,140.6,7.2,0,140.0,140.0,6.1,0,322.0,322.0,6.4,0
2000,1,24,18285,96.0,96.0,3.5,0,116.0,116.0,4.8,0,140.8,140.8,7.2,0,134.0,134.0,6.1,0,323.0,323.0,6.4,0
2000,1,25,18286,94.0,94.0,3.5,0,116.0,116.0,4.8,0,137.4,137.4,7.1,0,134.0,134.0,6.1,0,312.0,312.0,6.4,0
2000,1,26,18287,95.0,95.0,3.5,0,114.0,114.0,4.8,0,140.8,140.8,7.1,0,137.0,137.0,6.1,0,314.0,314.0,6.3,0
2000,1,27,18288,95.0,95.0,3.5,0,112.0,112.0,4.7,0,132.5,132.5,7.1,0,135.0,135.0,6.0,0,314.0,314.0,6.3,0
2000,1,28,18289,91.0,91.0,3.5,0,108.0,108.0,4.7,0,126.1,126.1,7.1,0,130.0,130.0,6.0,0,302.0,302.0,6.3,0
2000,1,29,18290,93.0,93.0,3.5,0,108.0,108.0,4.7,0,127.8,127.8,7.0,0,129.0,129.0,6.0,0,309.0,309.0,6.3,0
2000,1,30,18291,92.0,92.0,3.5,0,105.0,105.0,4.7,0,132.7,132.7,7.0,0,124.0,124.0,6.0,0,307.0,307.0,6.2,0
2000,1,31,18292,98.0,98.0,3.5,0,110.0,110.0,4.7,0,138.7,138.7,7.0,0,127.0,127.0,5.9,0,302.0,302.0,6.2,0
2000,2,1,18293,101.0,101.0,3.5,0,118.0,118.0,4.7,0,138.2,138.2,7.0,0,135.0,135.0,5.9,0,306.0,306.0,6.2,0
2000,2,2,18294,102.0,102.0,3.5,0,118.0,118.0,4.6,0,144.4,144.4,6.9,0,136.0,136.0,5.9,0,309.0,309.0,6.2,0
