2000-06-01 00:01:30, 0, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, 69.62, NaN, NaN, 68.89, 67.84, 63.69, 64.15, 62.62, 62.89, NaN, 61.76, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, 81.26, NaN, NaN, 74.16, 73.38, 72.72, 72.40, 73.41, 73.39, NaN, 74.58
2000-06-01 00:03:30, 0, NaN, NaN, NaN, 62.59, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, 68.94, 68.50, 67.68, 64.91, 65.12, 64.21, 63.84, NaN, NaN, NaN, NaN, NaN, 69.53, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, 75.90, 74.24, 73.92, 74.50, 72.99, 74.15, 74.85, NaN, NaN
2000-06-01 00:05:30, 0, NaN, NaN, 62.95, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, 69.51, 69.22, 68.13, 62.91, 65.40, 64.00, NaN, NaN, 62.40, NaN, NaN, 70.33, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, 75.08, 74.05, 74.11, 75.14, 73.40, 75.64, NaN, NaN, 75.98
2000-06-01 00:07:31, 0, NaN, NaN, 62.92, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, 68.98, NaN, 68.23, 65.64, 64.57, 64.91, NaN, NaN, NaN, NaN, NaN, 71.20, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, 75.24, NaN, 73.02, 73.78, 73.15, 74.44, NaN, NaN, NaN
2000-06-01 00:09:31, 0, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, 67.50, 66.86, 63.97, 62.71, 62.74, 61.15, 60.46, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, 73.75, 72.94, 72.74, 72.36, 74.15, 76.63, 77.38, NaN
2000-06-01 00:11:32, 0, NaN, NaN, NaN, 63.08, NaN, NaN, NaN, 82.55, NaN, NaN, NaN, NaN, NaN, NaN, 68.97, 68.93, 68.36, 67.70, 66.89, 66.16, 65.32, NaN, 62.93, NaN, NaN, NaN, NaN, 70.73, NaN, NaN, NaN, 87.31, NaN, NaN, NaN, NaN, NaN, NaN, 78.24, 74.95, 74.69, 74.67, 74.10, 74.33, 76.97, NaN, 79.33, NaN
2000-06-01 00:13:32, 0, NaN, NaN, NaN, 62.53, 62.49, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, 69.07, 68.01, 65.74, 65.77, 62.82, 64.64, 63.36, NaN, NaN, NaN, NaN, NaN, 71.64, 70.92, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, 73.97, 74.10, 74.70, 73.91, 74.34, 75.76, 77.42, NaN, NaN
2000-06-01 00:15:32, 0, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, 67.93, 65.96, 66.14, 64.50, 64.96, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, 74.13, 74.75, 73.66, 74.26, 75.68, NaN, NaN, NaN
2000-06-01 00:17:33, 0, NaN, NaN, NaN, NaN, 55.88, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, 68.34, 68.16, 67.47, 63.87, 66.23, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, 74.38, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, 74.78, 74.39, 74.35, 73.85, 75.59, NaN, NaN, NaN, NaN
2000-06-01 00:19:34, 0, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, 69.12, 67.88, 66.78, 64.89, 66.12, NaN, 63.00, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, 74.02, 74.42, 74.76, 76.17, 76.88, NaN, 78.12, NaN, NaN
